tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569815182265978880,positive,1.0,,,United,,domdelfino,,0,@united thanks for the upgrade today great way to start my week! Cc: @CiscoJimFrench @cobedien,,2015-02-23 03:05:00 -0800,DOM-ination,Quito
569164064636727298,negative,1.0,Customer Service Issue,0.6548,Southwest,,NicolePiering,,0,@SouthwestAir - been on hold forever. My first flight was Cancelled Flightled but my 2nd flight is still on time - HELP!,,2015-02-21 07:57:42 -0800,"Long Island, NY",Eastern Time (US & Canada)
569633221748637696,negative,1.0,Customer Service Issue,1.0,American,,JasonShaw2,,2,@AmericanAir why would I bother wasting my time calling them when they are gunna do nothing,,2015-02-22 15:01:57 -0800,Belleville,Eastern Time (US & Canada)
569759259480600577,negative,1.0,Customer Service Issue,0.6894,US Airways,,rossj987,,0,@USAirways how do I get off my plane and wait over an hour and a half to speak to someone about reFlight Booking Problems?,,2015-02-22 23:22:47 -0800,"Washington, D.C.",Eastern Time (US & Canada)
568198057155641344,negative,1.0,Flight Booking Problems,0.3868,Delta,,GavinRamblesOn,,0,@JetBlue I'd fly to an airline who actually gave a crap about its fliers outside of generic apologies. Jet Blue is terrible #jetblue,,2015-02-18 15:59:08 -0800,"Denver, CO/NYC",Mountain Time (US & Canada)
568829994786426881,positive,0.6631,,,Southwest,,msizzymarie,,0,@SouthwestAir already booked my tickets for August 20th-30th!  Can't wait for my vacation!,,2015-02-20 09:50:13 -0800,New Mexico,Mountain Time (US & Canada)
569522767868989440,negative,1.0,Customer Service Issue,0.6518,Delta,,DPBakes,,0,"@JetBlue flt1533 to Carta what is goin on?! 1st told plane coming from hangar, then gate change, now no one knows wat plane we're getting on",,2015-02-22 07:43:03 -0800,,Pacific Time (US & Canada)
569691858365915136,negative,1.0,Late Flight,0.7031,American,,friedrice4break,,0,@AmericanAir guys 5350 in dfw  stuck at the gate for half an hour.  Do we pull the slide or what?,,2015-02-22 18:54:58 -0800,,
569718651709820930,neutral,1.0,,,American,,TheByronCraig,,0,@AmericanAir what's the status of flights for Tuesday out of Dallas??,,2015-02-22 20:41:26 -0800,Dallas | Los Angeles,Central Time (US & Canada)
569620438734807042,negative,0.6575,Customer Service Issue,0.3375,Southwest,,kirsten_lana,,0,@SouthwestAir just sent it,,2015-02-22 14:11:10 -0800,"Boston, MA",Eastern Time (US & Canada)
568875212202078208,positive,0.6774,,,Delta,,narryyhemmings,,0,@JetBlue u the real MVP http://t.co/jWL26G6lRw,,2015-02-20 12:49:54 -0800,Boston,Eastern Time (US & Canada)
569814339785338880,positive,1.0,,,Virgin America,,tstashajones,,0,"@VirginAmerica is the best airline I have flown on.Easy to change your reservation,helpful representatives &amp; a comfortable flying experience",,2015-02-23 03:01:39 -0800,"Halifax, Nova Scotia, Canada",Eastern Time (US & Canada)
569144474359738368,neutral,1.0,,,Delta,,corinahe,,0,"@JetBlue offers free flights for ""Fly it Forward"" campaign http://t.co/Yh1KZkYZrR http://t.co/wmO6tKqhXp via @usatodaytravel #travel #cause",,2015-02-21 06:39:51 -0800,USA,Central Time (US & Canada)
570057601976631296,negative,1.0,Damaged Luggage,1.0,United,,throthra,,0,@united I received my luggage that also looked to be left in the snow when I arrived. I'm asking for all 50 people to be refunded.,,2015-02-23 19:08:18 -0800,,
570235676916117504,negative,0.669,Late Flight,0.3365,US Airways,,Dukestuaff,,0,@USAirways another fiasco at National. Forever from jet to gate on 8:05am flight from RDU,,2015-02-24 06:55:54 -0800,"Durham, NC",Eastern Time (US & Canada)
569872921700667392,neutral,0.6646,,0.0,American,,elisakathleen,,0,@AmericanAir at LAX &amp; just got off the phone w/reservations. Every flight that'd get me to BOS before 11 am tmrw is apparently unavailable 😐,,2015-02-23 06:54:26 -0800,"Boston, MA",
570001483472756736,neutral,1.0,,,American,,davejmt,,0,@AmericanAir - don't be jealous.  I live in Sydney and my T-shirt and jeans don't suit the office for work. I need suits and a warm jacket.,,2015-02-23 15:25:18 -0800,"ÜT: -37.82304,144.961311",Hawaii
569892434592669696,neutral,0.6958,,0.0,American,,elisakathleen,,0,@AmericanAir the saga continues..,,2015-02-23 08:11:59 -0800,"Boston, MA",
569126921096859648,negative,1.0,Cancelled Flight,1.0,US Airways,,WikeMK,,0,"@USAirways trying 2 fly frm DCA to SRQ to visit a family member in hospice but 4532 was Cancelled Flightled, can someone assist me?",,2015-02-21 05:30:06 -0800,"washington, dc",Eastern Time (US & Canada)
569641693726842880,neutral,1.0,,,American,,exclusiveaccess,,0,@AmericanAir check your dm pls,,2015-02-22 15:35:37 -0800,in your fav mags & blogs!!!,Eastern Time (US & Canada)
568813269906890753,negative,1.0,Late Flight,0.6716,United,,_mhertz,,0,@united deserves to go bankrupt. Just delayed an outbound flight with no info on the connecting flight that we're going to miss,,2015-02-20 08:43:46 -0800,,Pacific Time (US & Canada)
569294326259253248,negative,0.6831,Late Flight,0.3569,United,,ByronJ,,0,Reply to @united - Doesn't do any good to check outlets preflight when moved to different equipment after boarding due to malfunction.,,2015-02-21 16:35:19 -0800,"Foster City, CA",
569731306092961792,negative,0.6632,Customer Service Issue,0.6632,US Airways,,SmileyNthahood,,0,Number or email? That's the purpose of sending you a tweet? @USAirways,,2015-02-22 21:31:43 -0800,,Pacific Time (US & Canada)
569672116750004226,neutral,1.0,,,United,,ScottBerry18,,0,@united Educate Bohol is a 501(c)(3) w/all volunteer staff. I can help the kids or buy a plane ticket ...I can't do both. Can you help?,,2015-02-22 17:36:31 -0800,"Albuquerque, New Mexico",Arizona
569890211301191680,neutral,1.0,,,Southwest,,AlMehairiAUH,,0,@SouthwestAir to start daily #B737-700 flights from #Columbus OH to #Oakland on 8AUG #avgeek,,2015-02-23 08:03:09 -0800,Abu Dhabi,Abu Dhabi
570121276016234496,negative,0.6743,Lost Luggage,0.3412,American,,sherscott,,0,@AmericanAir I'll give a reward for whoever finds and returns to me on Thurs when I fly back thru @dfwairport. I ❤️ these earrings!!,,2015-02-23 23:21:19 -0800,Houston,Central Time (US & Canada)
568530694353190912,neutral,0.6602,,,Delta,,uhnet,,0,@jetblue I was able to access it by using the drop down instead of clicking on the tab.,,2015-02-19 14:00:54 -0800,,Pacific Time (US & Canada)
570084337099673600,negative,1.0,Flight Booking Problems,0.6601,US Airways,,worldwideweg,,0,"@USAirways  Instead, the miles are credited to an account that i did not open
-- My request to merge the accounts is denied",,2015-02-23 20:54:32 -0800,,
570123872168574976,negative,1.0,Customer Service Issue,1.0,American,,mycreativespark,,0,"@AmericanAir will not help us on the phone, at the gate or in checkin. I book travel for clients and cannot believe the lack of service",,2015-02-23 23:31:38 -0800,Ohio,Quito
570267608773054464,negative,1.0,Cancelled Flight,0.6774,American,,susqhb,,0,@AmericanAir I understand. But why is this the only flight of the day not going out? Twice?! I'm now out of extra meds and diapers for baby.,,2015-02-24 09:02:47 -0800,Dallas via NYC via the OC,Central Time (US & Canada)
568196150718824448,neutral,0.6809,,,Delta,,GenuineJack,,0,@JetBlue he's sch for 530 tmw on AA. would love to find him an earlier one with yall if possible. He's in FLL,,2015-02-18 15:51:33 -0800,Massachusetts,Central Time (US & Canada)
569259272556535808,negative,1.0,Bad Flight,0.6821,United,,jcharvardapp,,0,@united allowing passengers on my flight to block exit of plane,,2015-02-21 14:16:01 -0800,,Atlantic Time (Canada)
570060272049778688,negative,0.6769,Flight Booking Problems,0.6769,US Airways,,caneryilmz,,0,@USAirways no i use to skyscanner and travel agency and i called u . You said you should call travel agency but,,2015-02-23 19:18:54 -0800,,
569244957698969602,negative,1.0,Lost Luggage,0.6759,US Airways,,LindsaySweeting,,0,@USAirways Your Baggage system has hung up on me twice because you have too many callers. I NEED TO FIND MY HUSBAND'S (@SweetingR) BAGS.,,2015-02-21 13:19:08 -0800,"Asheville, NC",Central Time (US & Canada)
568166390873653248,negative,1.0,Flight Booking Problems,0.6818,US Airways,,I_Am_ErikaG,,0,@USAirways I paid for my ticket on @PayPal on the 13th and it still says pending. Is that normal? I just want the money out of my account.,,2015-02-18 13:53:18 -0800,"On my phone, USA",Mountain Time (US & Canada)
569477571726974976,negative,1.0,Cancelled Flight,1.0,Delta,,JohnFMacky,,0,@JetBlue well they said Cancelled Flight on the PA system. Guess they are trying to get a plane from Boston. And not a 100%  confirmed,,2015-02-22 04:43:28 -0800,,Eastern Time (US & Canada)
568951063463616512,positive,1.0,,,Southwest,,susan_cary,,0,@SouthwestAir great flight got us back on time!  Thanks,,2015-02-20 17:51:18 -0800,,
568308149796474880,positive,0.3394,,0.0,Southwest,,NumbersDnt_Lie,,0,@SouthwestAir y'all the real MVP with these prices...,,2015-02-18 23:16:36 -0800,"601,303,404,✈️ 400Blk",Mountain Time (US & Canada)
569641247075213312,negative,1.0,Flight Attendant Complaints,0.3769,American,,cwalshnews,,0,@AmericanAir flight 1081 from IAD to LAX sat for more than 3hrs because ground crew couldn't drive in snow #badmgmt #AmericanAirlines,,2015-02-22 15:33:51 -0800,,Pacific Time (US & Canada)
568574762433138690,neutral,1.0,,,United,,tdawghill,,0,@united Bought a round trip to Chicago two days ago...today the same flight is half that! Is there any way for me to get that discount??,,2015-02-19 16:56:01 -0800,San Francisco,
568212796422406144,positive,1.0,,,Southwest,,DaniMaguina,,0,"@SouthwestAir thank u for not leaving me 
@me nice job running thru the airport to catch your connecting flight",,2015-02-18 16:57:42 -0800,1/3 whenever november ,Central Time (US & Canada)
568489700232695808,neutral,1.0,,,Delta,,HeathAWhelan,,0,@JetBlue @NHLBruins repping the Bruins in Cleveland at Rock n Roll HOF &amp; The Christmas Story house #JetBlueBruins http://t.co/JKnWuGJ778,,2015-02-19 11:18:01 -0800,,
568964732981530624,positive,1.0,,,Southwest,,shankarpranam,,0,@SouthwestAir All's well. I got comped with multiple other bags which just made my day! http://t.co/1AAVvoREpH,,2015-02-20 18:45:37 -0800,Raleigh,
569706793531629570,negative,1.0,Flight Attendant Complaints,1.0,American,,alxmdavis,,0,@AmericanAir how nice it would be if you had helpful flight attendants instead of the rude nasty ones you employ. #WhyAreYouYelling,,2015-02-22 19:54:18 -0800,Montgomery Al,
568790707470790656,negative,0.6771,Late Flight,0.6771,US Airways,,G_Will_Eye_Am,,0,@USAirways sitting on the ground in Charlotte with no gate or comms for flight deck great happy Friday hope i make my connection,,2015-02-20 07:14:06 -0800,,
569669381128654848,negative,1.0,Customer Service Issue,1.0,American,,otisday,,0,@AmericanAir @cjdjpdx not a valid response in 2015 for a multinational corp whose profits are measured in billions. Stop understaffing!,,2015-02-22 17:25:39 -0800,Pekin,Eastern Time (US & Canada)
569355332113309696,negative,1.0,Cancelled Flight,0.6596,Southwest,,DavidTWalker,,0,"@SouthwestAir Was on hold for 2 hours before you disconnected me after my flight was Cancelled Flightled. Swell company, you.",,2015-02-21 20:37:43 -0800,,Central Time (US & Canada)
568873612524032000,negative,1.0,Cancelled Flight,1.0,Southwest,,RawTravelTV,,0,@SouthwestAir so u guys Cancelled Flight #bna flights &amp; don't bother 2 alert passengers? What gives?,,2015-02-20 12:43:33 -0800,New York City,Eastern Time (US & Canada)
569319324810235904,neutral,1.0,,,US Airways,,kelleynandrew,,0,"@USAirways well, depending on the policy will make the determination as to which airline is selected to travel.",,2015-02-21 18:14:39 -0800,,
569709350903631873,positive,1.0,,,United,,Girlsurgeon,,0,@united he is so excellent and so reliable :) #happycustomer,,2015-02-22 20:04:28 -0800,"Hermosa Beach, CA",Pacific Time (US & Canada)
569229572123680769,positive,0.6686,,,Delta,,AdamJBerry,,1,@JetBlue @amybruni @DIRECTTV but of course! :-) #bestdressed #bluecarpet,,2015-02-21 12:18:00 -0800,Provincetown Ma,Eastern Time (US & Canada)
568881357583097857,negative,0.6747,Bad Flight,0.3477,United,,d_goodspeed,,0,@united just landed. Might want to check flight 304 plane from Houston. That sound was during takeoff &amp; landing http://t.co/QKquRagGoO,"[33.64314381, -84.44252134]",2015-02-20 13:14:19 -0800,USA,Central Time (US & Canada)
568619699212140544,negative,1.0,Late Flight,0.6545,US Airways,,tyfletch,,0,@USAirways oh great after a 5 hour delay we get to sit on the plane for another hour without it moving.  Flight 1137 has been awful,,2015-02-19 19:54:35 -0800,,
568970614238617600,negative,1.0,Customer Service Issue,0.6492,United,,moonfacestudios,,1,@united I was on hold for over 20 minutes and was talking to one of your employees. I asked him for name or id # and he hung up in my face!,,2015-02-20 19:09:00 -0800,DFW area texas,Central Time (US & Canada)
569675004482351104,positive,0.6667,,,Southwest,,rzif,,0,@SouthwestAir yes please,,2015-02-22 17:47:59 -0800,,Central Time (US & Canada)
569980923179094016,positive,0.6283,,,US Airways,,joyadventuremom,,0,@USAirways I'll check it out when I get to the airport. Thanks.,,2015-02-23 14:03:36 -0800,,
569959601011068928,negative,1.0,Late Flight,0.3726,American,,ezemanalyst,,0,"@AmericanAir flt 703, sorry scheduled at 545, phl-mia, a totally chaotic, poorly addressed event.  Sent to three gates in the night",,2015-02-23 12:38:52 -0800,,
568416873211015168,neutral,0.6739,,,Delta,,GerryBorrego,,0,@JetBlue  Brazil to volunteer teaching english &amp; spanish to Poor children so they have a skills to improve their chances of a better life.,"[0.0, 0.0]",2015-02-19 06:28:37 -0800,"Austin, Texas",Central Time (US & Canada)
569190811113525249,negative,1.0,Flight Attendant Complaints,0.6667,Delta,,kaitlynrosati,,0,@JetBlue serious attitude. I was in the fault for running a tad behind but before she even knew my name or my flight info she ASSURED Me,,2015-02-21 09:43:59 -0800,CONCRETE JUNGLE,Pacific Time (US & Canada)
569660306298945537,negative,1.0,Can't Tell,1.0,US Airways,,ElmiraBudMan,,0,@USAirways @PHLAirport this is the reason I avoid @PHLAirport and @USAirways like the plague. Glad to see this merger is working well. #dumb,,2015-02-22 16:49:35 -0800,Does it really matter,
569178210325430272,neutral,0.6837,,,Delta,,EDTakeDown,,0,"@JetBlue my wife and I booked last minute flights for a funeral separately, but we would like seats 2gether, can you do this if we DM conf#s",,2015-02-21 08:53:54 -0800,New York,Eastern Time (US & Canada)
569621527911485440,negative,1.0,Customer Service Issue,1.0,American,,c_cgottlieb,,0,@AmericanAir your service is horrible. I can't get a straight answer from your ground agents.,,2015-02-22 14:15:29 -0800,"Washington, DC",Atlantic Time (Canada)
569021593852239872,positive,1.0,,,US Airways,,_G_Stevens,,0,@USAirways Just spoke with a representative. Moved my flight earlier. Thank you so much for the follow up.,,2015-02-20 22:31:34 -0800,NYC,Eastern Time (US & Canada)
568637541513089024,negative,0.922,Customer Service Issue,0.4513,United,negative,Mosborne13,"Cancelled Flight
Customer Service Issue",0,"@united rebooked 24 hours after original flight, to say your handling of situation was bad would be an understatement.",,2015-02-19 21:05:29 -0800,,Central Time (US & Canada)
570227698334720002,neutral,0.6374,,0.0,Southwest,,TheRandyHarbin,,0,@SouthwestAir #stepup #makeitright re you best? Or just money hungry? #wewillsee,,2015-02-24 06:24:12 -0800,Kansas City MO,Central Time (US & Canada)
569189285334618112,positive,0.7028,,,United,,DaRenton,,0,@united thank you for the help!!,,2015-02-21 09:37:55 -0800,Colorado,Mountain Time (US & Canada)
567746527704018944,positive,1.0,,,United,,MaryStinchfield,,0,@united thankful for great service in Newark. Seats fixed and I was seated with my daughter! Fab landing in Fort Myers!,,2015-02-17 10:04:55 -0800,Massachusetts  ,
570280225625362432,negative,1.0,Cancelled Flight,1.0,American,,TheVirtualJosh,,0,"@AmericanAir flight 1181 out of Vegas to DFW. Cancelled Flightled Sunday and Monday, no whammie today!",,2015-02-24 09:52:55 -0800,,
